"time","item","user"
88896,3, 3
88512,3, 1
88512,3, 3
88320,3, 1
88224,3, 1
88128,3, 3
87744,3, 3
87552,3, 1
87552,3, 3
87360,10, 3
86976,10, 1
86784,10, 1
86688,10, 1
86592,10, 3
86400,0, 3
86208,10, 3
86016,10, 1
86016,10, 3
85824,5, 3
85632,3, 3
85440,3, 1
85248,3, 1
85248,3, 3
85152,3, 1
85056,3, 3
84864,3, 3
84672,3, 3
84480,3, 1
83904,0, 1
83904,7, 3
83808,10, 3
83712,0, 1
83616,0, 1
83520,0, 3
83328,2, 3
83136,0, 3
82944,0, 1
82944,2, 3
82752,3, 3
82368,3, 1
82368,3, 3
82176,3, 1
82176,3, 3
82080,3, 1
81984,3, 3
81792,3, 3
81600,3, 3
81408,3, 1
80448,5, 1
80352,5, 1
80256,7, 1
80064,9, 1
79872,5, 1
79296,5, 1
79104,5, 1
79008,3, 1
78976,0, 3
78848,10, 3
78720,0, 3
78144,3, 1
78144,2, 3
77952,5, 1
77760,7, 1
77568,0, 1
76800,10, 1
76608,5, 1
76608,2, 3
76416,0, 3
76320,5, 1
76224,5, 1
76032,5, 1
76032,0, 3
75936,3, 1
75840,3, 1
75840,2, 3
75648,3, 3
75456,3, 3
75264,3, 1
75168,2, 1
74688,7, 3
74496,0, 1
74496,0, 3
74400,10, 1
74304,10, 3
74112,0, 3
73920,2, 3
73728,10, 1
73728,2, 3
73536,5, 1
73536,5, 3
73152,5, 1
72960,5, 1
72864,3, 1
72768,3, 1
72192,3, 1
72096,2, 1
72000,2, 1
71424,0, 1
71232,10, 1
70784,0, 3
70656,10, 1
70656,10, 3
70464,5, 1
70464,0, 3
70368,5, 1
70272,2, 3
70176,5, 1
70080,5, 1
69888,5, 1
69888,2, 3
69792,3, 1
69696,3, 1
69696,3, 3
69504,5, 3
69312,5, 3
69120,3, 1
69024,2, 1
68544,5, 3
68352,0, 1
68352,0, 3
68256,10, 1
68160,10, 1
68160,10, 3
67968,0, 3
67776,2, 3
67584,10, 1
67584,2, 3
67392,5, 1
67392,5, 3
67392,10, 11
67200,9, 11
67008,5, 1
67008,10, 11
66816,5, 1
66816,0, 11
66720,3, 1
66624,3, 1
66624,2, 11
66432,3, 11
66240,3, 11
66140,10, 3
66048,3, 1
65984,10, 3
65952,2, 1
65856,3, 11
65820,0, 3
65472,7, 11
65460,2, 3
65280,0, 1
65280,0, 11
65184,10, 1
65088,10, 1
65088,10, 11
64896,0, 11
64704,2, 11
64512,10, 1
64320,5, 1
64320,2, 3
64128,5, 3
63936,5, 1
63744,5, 1
63744,0, 3
63648,3, 1
63552,3, 1
63552,2, 3
63360,3, 3
63168,3, 3
62976,3, 1
62880,2, 1
62400,7, 3
62208,0, 1
62208,0, 3
62112,10, 1
62016,0, 1
62016,10, 3
61824,0, 3
61632,2, 3
61440,10, 1
61440,2, 3
61344,5, 1
61248,5, 3
61248,10, 11
61056,5, 1
61056,9, 11
60864,5, 1
60864,10, 11
60672,5, 1
60672,0, 11
60576,3, 1
60480,3, 1
60480,2, 11
60288,3, 11
60096,3, 11
59904,3, 1
59808,2, 1
59712,3, 11
59328,7, 11
59136,0, 1
59136,0, 11
59040,10, 1
58944,10, 1
58944,10, 11
58752,0, 11
58560,2, 11
58368,10, 1
58176,2, 3
57792,5, 1
57792,0, 3
57600,5, 1
57600,0, 3
57504,3, 1
57408,3, 1
57408,2, 3
57216,3, 3
57024,3, 3
56832,3, 1
56736,2, 1
56256,7, 3
56064,0, 1
56064,0, 3
55968,10, 1
55872,10, 1
55872,10, 3
55680,0, 3
55488,2, 3
55296,10, 1
55296,2, 3
55104,0, 1
55104,5, 3
55008,5, 1
54816,5, 1
54528,5, 1
54432,3, 1
54336,3, 1
53760,3, 1
53664,5, 1
53568,7, 1
52992,0, 1
52896,10, 1
52800,10, 1
52224,10, 1
52128,5, 1
52032,9, 1
51936,5, 1
51456,5, 1
51360,3, 1
51264,3, 1
50688,3, 1
50592,2, 1
50496,2, 1
49920,0, 1
49824,10, 1
49152,10, 1
48384,5, 1
48288,5, 1
47916,5, 3
47812,7, 3
47616,5, 1
47608,9, 3
47420,7, 3
47040,5, 1
46848,5, 1
46752,5, 1
46656,5, 3
46464,7, 3
46272,5, 3
46080,5, 1
46080,5, 3
45888,0, 1
45888,0, 3
45504,0, 1
45312,0, 1
45216,0, 1
45120,0, 3
44928,2, 3
44736,0, 3
44544,0, 1
44544,0, 3
44352,7, 3
43968,0, 1
43776,0, 1
43680,0, 1
43584,0, 3
43392,2, 3
43200,0, 3
43008,0, 1
43008,2, 3
42816,3, 3
42432,3, 1
42432,3, 3
42240,3, 1
42144,3, 1
42048,3, 3
41664,3, 3
41472,3, 1
41472,3, 3
41280,10, 3
40896,10, 1
40704,10, 1
40608,10, 1
40512,10, 3
40320,0, 3
40128,10, 3
39936,10, 1
39936,10, 3
39744,5, 3
39552,3, 3
39360,3, 1
39168,3, 1
39168,3, 3
39072,3, 1
38976,3, 3
38784,3, 3
38592,3, 3
38400,3, 1
37824,0, 1
37824,7, 3
37728,10, 3
37632,0, 1
37536,0, 1
37440,0, 3
37248,2, 3
37056,0, 3
36864,0, 1
36864,2, 3
36672,3, 3
36288,3, 1
36288,3, 3
36096,3, 1
36096,3, 3
36000,3, 1
35904,3, 3
35712,3, 3
35520,3, 3
35328,3, 1
35136,0, 1
35040,5, 1
34848,9, 1
34752,7, 1
34368,5, 1
34176,5, 1
33984,7, 1
33216,5, 1
33024,5, 1
32928,3, 1
32352,10, 3
32256,0, 3
32064,3, 1
31872,5, 1
31680,7, 1
31680,2, 3
31488,0, 1
30720,10, 1
30528,5, 1
30528,2, 3
30144,5, 1
30144,0, 3
29952,5, 1
29952,0, 3
29856,3, 1
29760,3, 1
29760,2, 3
29568,3, 3
29376,3, 3
29184,3, 1
29088,2, 1
28608,7, 3
28416,0, 1
28416,0, 3
28224,10, 3
28032,0, 3
27840,2, 3
27648,10, 1
27648,2, 3
27456,5, 1
27456,5, 3
27072,5, 1
26880,5, 1
26784,3, 1
26688,3, 1
26112,3, 1
26016,2, 1
26016,10, 3
25920,10, 3
25632,0, 3
25344,0, 1
25152,2, 3
24576,10, 1
24384,5, 1
24384,2, 3
24000,5, 1
24000,0, 3
23808,5, 1
23808,0, 3
23712,3, 1
23616,3, 1
23616,2, 3
23424,3, 3
23232,3, 3
23040,3, 1
22272,0, 1
22272,0, 3
22080,10, 3
21888,0, 3
21696,2, 3
21504,10, 1
21504,2, 3
21312,5, 1
21312,5, 3
20928,5, 1
20736,5, 1
20640,3, 1
20544,3, 1
19968,3, 1
19200,0, 1
18432,10, 1
18240,5, 1
18240,2, 3
17856,5, 1
17856,0, 3
17664,5, 1
17664,0, 3
17568,3, 1
17472,3, 1
17472,2, 3
17280,3, 3
17088,3, 3
16896,3, 1
16800,2, 1
16320,7, 3
16128,0, 1
16128,0, 3
15936,10, 3
15744,0, 3
15552,2, 3
15360,10, 1
15360,2, 3
15168,5, 1
15168,5, 3
14784,5, 1
14592,5, 1
14496,3, 1
14400,3, 1
13824,3, 1
13056,0, 1
12288,10, 1
12096,5, 1
12096,2, 3
11712,5, 1
11712,0, 3
11520,5, 1
11520,0, 3
11424,3, 1
11328,3, 1
11328,2, 3
11136,3, 3
10944,3, 3
10752,3, 1
10656,2, 1
10176,7, 3
9984,0, 1
9984,0, 3
9792,10, 3
9600,0, 3
9408,2, 3
9216,10, 1
9216,2, 3
9024,5, 3
