25792;10653;25529;505212;1790442;1845255;25890;7012;257738;352632;42744;646551;504051;501500;1805961;985671;14343;947757;1816567;22181;60022;1758364;507986;505248;505249;7888;1860163;443667;743705;1819221;1780474;1775603;505311;234;1827232;1811567;1826941;1836115;1858440;273370;1842461;6452;1833772;1788705;81496;947966;505287;1586626;1813048;505625;171456;1885689;1815184;554718;1716397;506113;1770064;38922;1729653;1820368;468022;1687029;25345;1835536;1644625;1780727;1854419;844109;1783262;364356;1759968;1362397;1851081;732651;1845508;1783499;409175;1278119;1839436;1949;1838687;60164;53356;25530;1824076;1832409;298178;506169;505728;1786343;447659;372845;1818143;1796004;1219813;1809624;1870317;4491;1824985;333798;301432;280192;1664152;1867600;1776232;1489116;1850098;301914;1866978;788806;505266;1786850;1760666;1257049;1839419;505618;1830945;1877626;1780813;1762735;161824;789399;1667589;1519749;1773291;1818283;1221892;1796937;500344;443681;25681;1845540;1728333;673403;1630213;1804333;398667;927064;12;1535449;1794169;184853;1787032;1791790;399196;1389027;1842746;1372297;505264;1833132;1783695;1702664;1796604;1830161;1751092;1805933;1872;549386;1833825;312871;379087;1356867;1823868;1789030;505396;1390206;1776743;1572883;1089751;1831808;1858716;152165;505415;78049;916571;1821581;1731048;659543;505374;505734;1809533;1828431;1841680;500244;370267;505708;1785663;75976;1836995;270496;1811735;1847430;1839874;1864155;1552468;1785027;1794612;1629915;1792536;1854568;1174332;1805659;1808143;1729612;1487506;1854223;300860;1802967;1408743;1780930;53485;21972;505204;1820371;1774436;1122830;1829614;1816076;1498158;1777248;1706863;1796185;1870929;185003;451199;1808961;7399;1776133;1825695;32647;902602;1772859;189923;1860370;1757669;1769352;506591;999924;927058;1832614;1823587;298771;1599008;1775594;1581487;335601;1857961;305782;516232;1685595;505305;1791349;1854904;1687625;1786153;1815088;1812224;832932;7702;444037;1819667;1466953;1818529;1777101;1806726;1174334;767939;1724297;1866355;1790733;1775869;832949;300770;1842262;1755835;506079;5410;1850224;506128;893399;3464;1763695;1697749;53433;1802837;420838;1495235;505620;1740970;1077269;1862723;907970;1081532;796774;1876183;1811525;1886071;1030416;1761486;1838613;801109;1796947;1466257;1833983;507822;1767742;1826707;516479;1509094;505647;1832518;60948;1648556;1821886;1850960;1806240;804322;1467474;1833207;1794135;169631;505973;1088050;458221;1820895;842488;1090841;306867;1687306;505599;1468702;671150;1813987;1752890;1447429;398904;311593;1803961;1740212;1794244;1777661;386128;1769707;399171;407029;1847906;1775928;1856154;1792837;1660738;499435;1120840;1761457;1802494;1041203;1701964;459812;1821895;1844896;1824009;1065082;1185618;1867593;1756913;1762167;1027606;1817102;157766;505427;382707;1684209;1121046;1785206;1841783;505425;310822;245299;505312;1875032;1798689;160933;1800905;1603345;688861;1749964;1802416;1756949;1757803;1827022;1847819;10239;154044;1662368;505495;505322;1352676;1826174;1776541;342386;288231;1271578;1609284;1824425;1825412;506515;1875801;1388519;1837967;669897;504190;488333;788705;1844898;1347939;982774;1815940;1725744;1582553;1840513;1841175;1762572;279835;32608;895720;986270;1768455;1772446;1774947;1828304;1814423;1783753;1879943;1788195;1629235;1751798;309427;484447;670853;1847185;1324815;279664;1219473;1776515;995145;1749748;1333952;505524;1812043;670888;376111;311935;1789008;1348954;1796093;1256395;1865631;1811311;1833113;1848723;1853959;303533;1101517;1732071;1104140;875021;1831646;1815026;1840658;1849421;1760381;1631759;13438;1626399;19245;927070;1065648;362223;272332;1798315;1833848;1795385;1808428;1871803;1850417;1047379;1824555;1469563;1514218;1827046;1775602;1849142;1815281;1862803;1746478;395913;1354854;1137693;959754;275392;1381509;1852584;1818449;1873731;1790785;1686950;1761403;1778040;505863;506449;392658;505487;16898;1819174;1815539;1847394;1780765;279699;1070486;271702;322302;655757;863586;1072910;1788894;1804145;1865043;1797870;1773141;1426719;1779518;505265;256101;403213;1241047;1318081;395632;271799;1514425;1601263;987989;1826474;1707544;1794142;1767390;25786;679701;505816;329127;1829601;1834469;1073931;1802128;1833577;571730;1417423;1468485;1617830;1785159;1861213;1808594;369170;7091;590225;1453807;1466890;1835953;1751845;1819748;1806401;1789637;1310626;1270234;1064971;1834345;689374;1816798;1764947;1438010;403986;1183193;1413468;1356448;1873781;1852729;1133848;22283;324049;271420;1599786;1841624;1711862;505303;1776154;276551;1065750;204602;947685;1743344;1778725;1865690;1876671;947651;1671734;788509;398723;1065292;1065136;635051;1469824;1472050;1086119;505764;247420;235559;1765203;785024;505398;832861;507224;1357865;1791304;1775548;1837918;982856;1065057;1075290;488376;1707545;1796497;1625572;484460;1763925;1788864;1794161;1885839;554854;370112;39261;26653;518660;1508673;428557;1765347;1759736;1830534;1840042;400381;296609;1773541;1392010;1849327;1851892;1708446;1793605;1857101;1847983;6811;1077528;1642428;92758;1280922;312790;175593;902783;1808547;1375603;1853795;330173;1799581;889450;1853658;1852947;304833;681581;271546;1755236;470127;505457;442041;1176519;832850;1100297;1511765;143258;1859200;1762123;1418348;803491;1794737;1835073;1009476;1842147;16081;10172;96242;1766484;1077376;234247;815692;1335312;521554;1465848;300708;1089764;444250;1921;57532;1065951;1879972;1834098;1822520;146082;1820617;954832;921285;1800932;1841052;1787358;653964;230873;257655;1830338;1104880;1825099;1821089;1827454;303043;301588;505675;29527;1288010;1756678;1803832;1822787;1681151;697515;1794259;1821482;1831957;1785402;7109;53434;1059825;1775688;280048;972038;950350;379527;159931;731923;1514453;1492821;869884;304858;304154;158770;1350907;1493550;1764507;1821944;1770360;1746382;1814893;1744045;1851468;1834729;242263;1100468;948507;1060466;505561;593574;1641321;1361907;1773631;1801116;1840096;670944;1494810;54756;552025;670939;900571;1466691;505741;1751481;1808299;505237;1829436;1791752;1392555;1782092;1727034;1772487;208974;1749041;339834;1790992;1812770;1066254;484933;1800668;1513604;1078018;1774710;1116619;1789547;1837129;1773314;1871688;1841693;1796200;1890453;1005;708753;583068;1060155;1065512;156664;1759729;1835086;1857371;1821582;1847666;312734;300442;256376;301589;1562837;1646462;485961;225850;1466266;651530;1793369;705041;1060975;487083;977661;1514641;666311;930625;1760349;1466058;1831359;1823833;1842767;1059972;852136;1144443;1853470;1876552;1102263;516107;53587;1533390;1840073;1796686;1831581;357246;858530;517721;1079938;8226;828115;1117050;1467879;1424762;1703046;1834850;1837417;1829958;861455;1890527;1668528;53455;1253;506039;1280923;1399847;1710352;1830005;1466258;985349;1858577;491182;496351;1873402;1522301;1792326;1811180;1766006;1592618;1199108;1839669;192547;649887;301415;379203;94980;1308937;1065947;1065346;1520561;1512396;1816318;1793253;1783252;1814784;1853472;1470898;285446;1146694;1847970;1637844;1759799;1065479;403096;1469660;1779914;1799500;1684731;1786652;1824707;765600;1863680;1843557;362011;1687173;1789473;1861945;1857832;1698217;192249;900595;1666906;1088276;1784434;1878336;1839026;1847524;358533;1866614;43565;825965;398734;1836223;301750;1761776;505938;516206;863588;1065949;1154867;1770083;1310968;1793955;719049;1849951;1783527;1795242;1850758;1836557;505711;505448;1143479;1535861;1818012;76046;1753122;1116359;1759754;1855123;1770834;66797;907212;403792;1865622;398801;1795837;1800892;1757982;1805382;505223;1775859;254930;14254;374563;415630;755511;955749;982860;993256;1749062;1789558;1836089;1466601;233455;1191956;1065528;1201628;1356509;1052489;1836160;320015;1795289;1739482;1860766;1785577;1816611;1778400;1841952;1795605;1820198;443723;226886;161687;312835;1717030;1701974;1788466;166450;1008499;1479626;572148;11144;1709747;1691148;950650;1840217;1810780;1794915;1788116;1864187;1867302;1857421;1839154;1786871;270320;903224;339694;1466950;863590;982757;982717;1873443;1828490;1069489;579358;1476859;1704995;1046448;20966;1775414;1859231;1466433;156984;1841331;859273;506228;1844769;670912;1879891;369175;154072;14104;1330429;1760282;1860088;1816305;1822157;917224;1793846;169118;339992;724705;439870;1198940;1296417;1482875;1197522;300917;
2636;1725;144;120;117;66;63;58;55;43;42;39;30;29;28;23;23;21;15;14;12;11;11;11;11;11;10;10;10;9;9;9;8;8;8;8;8;8;8;8;8;8;8;8;8;8;7;7;7;7;7;7;7;6;6;6;6;6;6;6;6;6;6;5;5;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
