2100 1205
1205 1205
1708 2100
1907 1205
1808 1203
2006 1205
1304 1408
1706 1706
2100 2100
*** 226110 76382NOT_FOUND
*** 25529 947757NOT_FOUND
1513 1513
1511 1512
1510 1205
1809 1100
1204 2100
1513 1903
1808 2100
1514 2100
1808 2100
1808 1513
1406 2100
2100 2003
1808 2100
1513 1513
*** 399196 1495235NOT_FOUND
1405 1205
1100 1809
1702 1205
2100 1205
1205 1205
1205 1205
1205 1205
1205 1205
1205 1205
1205 1708
1205 2100
1902 2100
2004 2100
1505 1505
1505 1515
1513 1205
*** 665639 505212NOT_FOUND
*** 670760 1740970NOT_FOUND
1505 1205
1807 1608
1408 1205
1608 1205
2100 1403
1609 1205
2004 1406
1408 1205
1902 1902
1902 1915
1513 1505
1808 1902
2004 1205
2100 2100
1513 1514
1708 1205
*** 1159374 140872NOT_FOUND
1903 1706
1205 1205
1608 1606
1403 1708
1909 1205
1205 2100
1100 1100
1100 1205
1100 1100
2100 1902
*** 1489116 1811525NOT_FOUND
*** 1495235 399196NOT_FOUND
*** 1533390 1533311NOT_FOUND
1809 1205
1403 1702
1515 1403
1902 2100
1907 1708
1603 1907
1403 2100
1403 2100
1808 1513
1609 2003
1513 1513
1904 2003
1604 2100
1902 1205
1100 2100
1912 1205
2004 2100
1903 2100
1611 1205
1304 1205
1706 2100
1708 1403
1708 1702
2100 2100
2003 1205
1403 2100
1513 1403
*** 1811525 1489116NOT_FOUND
1808 1613
1406 2003
1702 2100
1702 1514
1708 1805
1611 2100
1902 1902
1708 2100
1902 1205
1205 1205
2003 2003
1907 1205
1808 2100
1706 2100
1209 1205
1513 2100
1203 1205
1513 1513
1513 1702
1100 2100
*** 333875 10653NOT_FOUND
1708 1706
1503 2100
1513 1513
1808 2100
1209 1205
2100 1205
2004 1403
1205 1205
1205 1205
1205 1205
1205 1205
1205 1710
1205 1205
1205 1702
1205 2100
1612 1205
1514 1513
1513 1205
2100 1205
2006 1515
1513 1205
1205 1205
1511 2003
1513 1205
*** 844109 1811567NOT_FOUND
1205 1205
1514 1513
1706 1403
1206 1205
1806 1205
1902 2100
1210 1510
1209 2100
1709 2100
1403 1403
*** 1251987 1489116NOT_FOUND
1205 1205
1205 2100
1403 1514
2005 1205
1610 2100
1903 1909
1908 1403
*** 1492821 1704995NOT_FOUND
1403 2100
1403 1706
1604 2100
1708 1908
1403 2100
1403 1205
1708 1205
1903 1907
2004 1205
1403 2100
1407 1205
1205 2100
*** 1740970 1724297NOT_FOUND
1702 2003
1908 1908
1403 1403
1513 1513
1908 1205
1808 1205
1403 2100
1702 1205
1708 2100
1205 1702
1406 1807
2003 2003
1910 1408
2004 2003
1603 1205
1408 1702
1902 1205
1702 2100
1702 1205
1607 2100
1611 1205
1706 2100
1708 1912
1403 1403
1403 2100
1702 1205
1702 1205
1702 2100
1702 1513
1808 1205
1711 1205
1711 2100
1708 1205
1902 1205
1708 1205
1502 1902
1205 2100
1505 2100
1205 1205
1907 1205
1702 1205
1711 2100
1907 1205
1708 2100
1702 1513
1708 1706
1702 1205
2100 1608
1808 2100
1403 1505
1702 2100
1100 1205
