"time","item","user"
27390,2, 3
27360,2, 3
27360,4, 8
27360,2, 11
27360,11, 11
27360,7, 11
27060,4, 3
27060,0, 8
27000,2, 3
26970,2, 3
26940,2, 3
26880,7, 8
26880,7, 8
26760,11, 8
26700,4, 3
26640,2, 8
26580,2, 3
26580,2, 8
26520,2, 3
26460,4, 3
26430,2, 3
26400,2, 3
26400,4, 8
26370,2, 3
26340,2, 3
26100,4, 3
26100,0, 8
26040,2, 3
25980,2, 3
25920,7, 8
25920,7, 8
25920,7, 11
25920,7, 11
25920,2, 11
25800,11, 8
25680,9, 3
25680,2, 8
25620,7, 3
25620,2, 8
25560,7, 3
25500,7, 3
25440,7, 3
25440,4, 8
25380,7, 3
25320,7, 3
25260,7, 3
25200,7, 3
25140,11, 3
25140,0, 8
25110,7, 3
25080,9, 3
25050,11, 3
25020,11, 3
24960,7, 8
24960,7, 8
24840,11, 8
24720,2, 8
24660,2, 8
24480,4, 8
24420,11, 3
24300,9, 3
24240,9, 3
24180,11, 3
24180,0, 8
24150,7, 3
24120,9, 3
24090,11, 3
24060,11, 3
24000,7, 8
24000,7, 8
23940,9, 3
23880,7, 3
23880,11, 8
23760,9, 3
23760,2, 8
23730,7, 3
23700,9, 3
23700,2, 8
23580,2, 3
23520,4, 3
23520,4, 8
23460,2, 3
23400,2, 3
23370,11, 3
23340,11, 3
23310,11, 3
23280,11, 3
23220,0, 8
23040,7, 8
23040,7, 8
23040,7, 11
23040,7, 11
23010,7, 3
22920,11, 8
22800,9, 3
22800,2, 8
22800,6, 11
22800,6, 11
22770,7, 3
22740,9, 3
22740,2, 8
22620,2, 3
22560,4, 3
22560,4, 8
22500,2, 3
22440,2, 3
22410,11, 3
22380,11, 3
22350,11, 3
22320,11, 3
22260,0, 8
22080,7, 8
22080,7, 8
22080,7, 11
22080,7, 11
22020,2, 3
21960,6, 3
21960,11, 8
21900,4, 3
21840,2, 3
21840,2, 8
21840,6, 11
21840,6, 11
21780,11, 3
21780,2, 8
21660,2, 3
21600,4, 3
21600,4, 8
21540,4, 3
21480,6, 3
21420,6, 3
21300,7, 3
21300,0, 8
21240,7, 3
21120,7, 8
21120,7, 8
21120,7, 11
21120,7, 11
21000,11, 8
20880,2, 8
20880,6, 11
20880,6, 11
20820,2, 8
20700,2, 3
20640,4, 3
20640,4, 8
20580,2, 3
20520,2, 3
20490,11, 3
20460,11, 3
20430,11, 3
20400,11, 3
20340,0, 8
20160,7, 8
20160,7, 8
20160,7, 11
20160,7, 11
20100,2, 3
20040,2, 3
20040,11, 8
19980,4, 3
19920,2, 3
19920,2, 8
19920,11, 11
19920,2, 11
19860,11, 3
19860,2, 8
19740,2, 3
19680,4, 3
19680,4, 8
19620,4, 3
19560,6, 3
19500,6, 3
19380,7, 3
19380,0, 8
19320,7, 3
19200,7, 8
19200,7, 8
19200,7, 11
19200,7, 11
19080,11, 8
18960,2, 8
18900,2, 8
18720,4, 8
18420,0, 8
18240,2, 3
18240,7, 8
18240,7, 8
18180,2, 3
18120,4, 3
18120,11, 8
18060,7, 3
18000,7, 3
18000,2, 8
17940,7, 3
17940,2, 8
17880,7, 3
17820,7, 3
17760,7, 3
17760,4, 8
17700,7, 3
17640,7, 3
17580,7, 3
17520,7, 3
17490,7, 3
17460,7, 3
17460,0, 8
17430,7, 3
17400,7, 3
17370,7, 3
17340,7, 3
17280,7, 8
17280,7, 8
17160,11, 8
17040,2, 8
16980,2, 8
16800,4, 8
16500,0, 8
16320,2, 3
16320,7, 8
16320,7, 8
16260,2, 3
16200,4, 3
16200,11, 8
16140,7, 3
16080,7, 3
16080,2, 8
16020,7, 3
16020,2, 8
15960,7, 3
15900,7, 3
15840,7, 3
15840,4, 8
15780,7, 3
15720,7, 3
15660,7, 3
15600,7, 3
15570,7, 3
15540,7, 3
15540,0, 8
15510,7, 3
15480,7, 3
15450,7, 3
15420,7, 3
15360,7, 8
15360,7, 8
15240,11, 8
15120,2, 8
15060,2, 8
14880,4, 8
14580,0, 8
14580,7, 12
14460,7, 12
14460,7, 12
14400,7, 8
14400,7, 8
14340,7, 3
14280,11, 8
14220,9, 3
14160,11, 3
14160,2, 8
14100,7, 3
14100,2, 8
13920,4, 8
13860,11, 3
13740,9, 3
13680,11, 3
13650,7, 3
13620,7, 3
13620,0, 8
13590,7, 3
13560,9, 3
13500,11, 3
13440,7, 8
13440,7, 8
13320,11, 8
13320,7, 11
13320,7, 11
13200,2, 8
13140,2, 8
12960,4, 8
12660,0, 8
12660,9, 12
12540,7, 12
12480,7, 8
12480,7, 8
12480,7, 11
12480,7, 11
12420,7, 3
12360,11, 8
12300,9, 3
12240,11, 3
12240,2, 8
12240,6, 11
12240,6, 11
12180,7, 3
12180,2, 8
12000,4, 8
11940,11, 3
11820,9, 3
11760,11, 3
11730,7, 3
11700,7, 3
11700,0, 8
11670,7, 3
11640,9, 3
11640,7, 12
11580,11, 3
11580,7, 12
11520,7, 8
11520,7, 8
11520,7, 11
11520,7, 11
11400,11, 8
11280,2, 8
11280,6, 11
11280,6, 11
11220,2, 8
11040,4, 8
10740,7, 3
10740,0, 8
10680,7, 3
10620,7, 3
10560,7, 8
10560,7, 8
10500,9, 3
10440,11, 3
10440,11, 8
10380,9, 3
10320,7, 3
10320,2, 8
10260,7, 3
10260,2, 8
10200,9, 3
10170,9, 3
10140,9, 3
10080,11, 3
10080,4, 8
10020,7, 3
9780,2, 3
9780,0, 8
9780,7, 11
9780,7, 11
9720,11, 3
9720,7, 12
9660,11, 3
9660,7, 12
9600,7, 8
9600,7, 8
9480,11, 8
9420,4, 3
9360,2, 3
9360,2, 8
9300,11, 3
9300,2, 8
9240,2, 3
9180,2, 3
9150,2, 3
9120,2, 3
9120,4, 8
8820,4, 3
8820,0, 8
8760,2, 3
8730,2, 3
8700,2, 3
8640,7, 8
8640,7, 8
8640,7, 11
8640,7, 11
8520,11, 8
8520,2, 11
8520,2, 11
8520,9, 11
8460,4, 3
8400,2, 8
8340,2, 3
8340,2, 8
8280,2, 3
8220,4, 3
8190,2, 3
8160,2, 3
8160,4, 8
8130,2, 3
8100,2, 3
7860,4, 3
7860,0, 8
7860,9, 12
7800,2, 3
7800,7, 12
7740,2, 3
7740,7, 12
7680,7, 8
7680,7, 8
7560,11, 8
7440,9, 3
7440,2, 8
7380,7, 3
7380,2, 8
7320,7, 3
7260,7, 3
7200,7, 3
7200,4, 8
7140,7, 3
7080,7, 3
7020,7, 3
6960,7, 3
6900,11, 3
6900,0, 8
6870,7, 3
6840,9, 3
6810,11, 3
6780,11, 3
6720,7, 8
6720,7, 8
6600,11, 8
6420,2, 8
6240,4, 8
6240,7, 11
6240,7, 11
6180,11, 3
6060,9, 3
6000,9, 3
5940,11, 3
5940,0, 8
5940,11, 12
5910,7, 3
5880,9, 3
5880,7, 12
5850,11, 3
5820,11, 3
5820,7, 12
5760,7, 8
5760,7, 8
5760,7, 10
5700,9, 3
5700,11, 10
5640,7, 3
5640,2, 8
5640,2, 8
5640,9, 10
5460,2, 8
5280,4, 8
4980,7, 3
4980,0, 8
4950,7, 3
4860,7, 3
4800,7, 8
4740,9, 3
4680,11, 3
4620,9, 3
4560,7, 3
4500,7, 3
4500,2, 8
4440,9, 3
4410,9, 3
4380,11, 3
4320,11, 3
4320,4, 8
4260,7, 3
4020,4, 3
4020,9, 8
3960,11, 3
3900,11, 3
3840,7, 8
3540,2, 8
3360,4, 8
3090,7, 3
3060,7, 3
3060,0, 8
2940,7, 3
2880,7, 8
2820,9, 3
2760,11, 3
2760,2, 8
2700,9, 3
2640,7, 3
2580,7, 3
2580,2, 8
2520,9, 3
2490,9, 3
2460,9, 3
2400,11, 3
2400,4, 8
2340,7, 3
2280,0, 8
2100,2, 3
2100,0, 8
2040,11, 3
1980,11, 3
1920,7, 8
1800,2, 8
1620,2, 8
1440,4, 8
1320,0, 8
1140,0, 8
960,7, 8
840,2, 8
660,2, 8
480,4, 8
360,0, 8
180,0, 8
0,7, 8
0,7, 11
0,7, 11
